date,birthday,tweet_count
2015-11-17,Yes,1
2015-11-18,Yes,0
2015-11-19,Yes,0
2015-11-20,Yes,3
2015-11-21,Yes,0
2015-11-22,Yes,0
2015-11-23,Yes,0
2015-11-24,Yes,0
2015-11-25,Yes,0
2015-11-26,Yes,0
2015-11-27,Yes,0
2015-11-28,Yes,0
2015-11-29,Yes,0
2015-11-30,Yes,1
2015-12-01,Yes,3
2015-12-02,Yes,0
2015-12-03,Yes,0
2015-12-04,Yes,0
2015-12-05,Yes,0
2015-12-06,Yes,0
2015-12-07,Yes,0
2015-12-08,Yes,0
2015-12-09,Yes,0
2015-12-10,Yes,0
2015-12-11,Yes,0
2015-12-12,Yes,0
2015-12-13,Yes,0
2015-12-14,Yes,0
2015-12-15,Yes,3
2015-12-16,Yes,50
2015-12-17,Yes,32
2015-12-18,Yes,2
2015-12-19,Yes,359
2015-12-20,Yes,57
2015-12-21,Yes,6
2015-12-22,Yes,4
2015-12-23,Yes,0
2015-12-24,Yes,1
2015-12-25,Yes,0
2015-12-26,Yes,0
2015-12-27,Yes,0
2015-12-28,Yes,0
2015-12-29,Yes,1
2015-12-30,Yes,0
2015-12-31,Yes,0
2016-01-01,Yes,0
2016-01-02,Yes,0
2016-01-03,Yes,0
2016-01-04,Yes,0
2016-01-05,Yes,0
2016-01-06,Yes,0
2016-01-07,Yes,0
2016-01-08,Yes,0
2016-01-09,Yes,2
2016-01-10,Yes,2
2016-01-11,Yes,0
2016-01-12,Yes,0
2016-01-13,Yes,0
2016-01-14,Yes,0
2016-01-15,Yes,0
2016-01-16,Yes,0
2016-01-17,Yes,0
2016-01-18,Yes,1
2016-01-19,Yes,0
2016-01-20,Yes,2
2016-01-21,Yes,0
2016-01-22,Yes,0
2016-01-23,Yes,0
2016-01-24,Yes,0
2016-01-25,Yes,0
2016-01-26,Yes,1
2016-01-27,Yes,0
2016-01-28,Yes,0
2016-01-29,Yes,0
2016-01-30,Yes,0
2016-01-31,Yes,0
2016-02-01,Yes,0
2016-02-02,Yes,0
2016-02-03,Yes,0
2016-02-04,Yes,0
2016-02-05,Yes,1
2016-02-06,Yes,0
2016-02-07,Yes,0
2016-02-08,Yes,0
2016-02-09,Yes,0
2016-02-10,Yes,0
2016-02-11,Yes,0
2016-02-12,Yes,0
2016-02-13,Yes,0
2016-02-14,Yes,0
2016-02-15,Yes,0
2016-02-16,Yes,0
2016-02-17,Yes,0
2016-02-18,Yes,51
2016-02-19,Yes,2
2016-02-20,Yes,0
2016-02-21,Yes,2
2016-02-22,Yes,0
2016-02-23,Yes,1
2016-02-24,Yes,0
2016-02-25,Yes,0
2016-02-26,Yes,0
2016-02-27,Yes,0
2016-02-28,Yes,0
2016-02-29,Yes,0
2016-03-01,Yes,3
2016-03-02,Yes,0
2016-03-03,Yes,0
2016-03-04,Yes,0
2016-03-05,Yes,0
2016-03-06,Yes,0
2016-03-07,Yes,0
2016-03-08,Yes,0
2016-03-09,Yes,0
2016-03-10,Yes,0
2016-03-11,Yes,0
2016-03-12,Yes,0
2016-03-13,Yes,0
2016-03-14,Yes,0
2016-03-15,Yes,0
2016-03-16,Yes,0
2016-03-17,Yes,0
2016-03-18,Yes,0
2016-03-19,Yes,1
2016-03-20,Yes,0
2016-03-21,Yes,0
2016-03-22,Yes,0
2016-03-23,Yes,0
2016-03-24,Yes,0
2016-03-25,Yes,2
2016-03-26,Yes,1
2016-03-27,Yes,0
2016-03-28,Yes,0
2016-03-29,Yes,0
2016-03-30,Yes,0
2016-03-31,Yes,0
2016-04-01,Yes,0
2016-04-02,Yes,0
2016-04-03,Yes,0
2016-04-04,Yes,0
2016-04-05,Yes,1
2016-04-06,Yes,0
2016-04-07,Yes,0
2016-04-08,Yes,0
2016-04-09,Yes,0
2016-04-10,Yes,2
2016-04-11,Yes,0
2016-04-12,Yes,0
2016-04-13,Yes,0
2016-04-14,Yes,0
2016-04-15,Yes,1
2016-04-16,Yes,0
2016-04-17,Yes,0
2016-04-18,Yes,0
2016-04-19,Yes,1
2016-04-20,Yes,0
2016-04-21,Yes,0
2016-04-22,Yes,0
2016-04-23,Yes,0
2016-04-24,Yes,0
2016-04-25,Yes,0
2016-04-26,Yes,0
2016-04-27,Yes,0
2016-04-28,Yes,0
2016-04-29,Yes,0
2016-04-30,Yes,0
2016-05-01,Yes,1
2016-05-02,Yes,0
2016-05-03,Yes,1
2016-05-04,Yes,0
2016-05-05,Yes,0
2016-05-06,Yes,0
2016-05-07,Yes,0
2016-05-08,Yes,0
2016-05-09,Yes,0
2016-05-10,Yes,0
2016-05-11,Yes,0
2016-05-12,Yes,0
2016-05-13,Yes,0
2016-05-14,Yes,0
2016-05-15,Yes,0
2016-05-16,Yes,0
2016-05-17,Yes,0
2016-05-18,Yes,0
2016-05-19,Yes,4
2016-05-20,Yes,0
2016-05-21,Yes,0
2016-05-22,Yes,0
2016-05-23,Yes,0
2016-05-24,Yes,1
2016-05-25,Yes,1
2016-05-26,Yes,0
2016-05-27,Yes,0
2016-05-28,Yes,0
2016-05-29,Yes,0
2016-05-30,Yes,0
2016-05-31,Yes,0
2016-06-01,Yes,0
2016-06-02,Yes,0
2016-06-03,Yes,0
2016-06-04,Yes,0
2016-06-05,Yes,0
2016-06-06,Yes,0
2016-06-07,Yes,144
2016-06-08,Yes,20
2016-06-09,Yes,0
2016-06-10,Yes,0
2016-06-11,Yes,1
2016-06-12,Yes,7
2016-06-13,Yes,0
2016-06-14,Yes,0
2016-06-15,Yes,0
2016-06-16,Yes,0
2016-06-17,Yes,2
2016-06-18,Yes,0
2016-06-19,Yes,0
2016-06-20,Yes,0
2016-06-21,Yes,1
2016-06-22,Yes,4
2016-06-23,Yes,0
2016-06-24,Yes,0
2016-06-25,Yes,0
2016-06-26,Yes,0
2016-06-27,Yes,0
2016-06-28,Yes,0
2016-06-29,Yes,0
2016-06-30,Yes,0
2016-07-01,Yes,0
2016-07-02,Yes,0
2016-07-03,Yes,0
2016-07-04,Yes,0
2016-07-05,Yes,0
2016-07-06,Yes,1
2016-07-07,Yes,2
2016-07-08,Yes,0
2016-07-09,Yes,0
2016-07-10,Yes,0
2016-07-11,Yes,0
2016-07-12,Yes,0
2016-07-13,Yes,0
2016-07-14,Yes,0
2016-07-15,Yes,3
2016-07-16,Yes,1
2016-07-17,Yes,0
2016-07-18,Yes,0
2016-07-19,Yes,0
2016-07-20,Yes,0
2016-07-21,Yes,0
2016-07-22,Yes,0
2016-07-23,Yes,0
2016-07-24,Yes,1
2016-07-25,Yes,0
2016-07-26,Yes,0
2016-07-27,Yes,0
2016-07-28,Yes,2
2016-07-29,Yes,5
2016-07-30,Yes,3
2016-07-31,Yes,0
2016-08-01,Yes,3
2016-08-02,Yes,5641
2016-08-03,Yes,2263
2016-08-04,Yes,181
2016-08-05,Yes,45
2016-08-06,Yes,22
2016-08-07,Yes,15
2016-08-08,Yes,7
2016-08-09,Yes,24
2016-08-10,Yes,10
2016-08-11,Yes,11
2016-08-12,Yes,2
2016-08-13,Yes,7
2016-08-14,Yes,2
2016-08-15,Yes,3
2016-08-16,Yes,6
2016-08-17,Yes,11
2016-08-18,Yes,3
2016-08-19,Yes,8
2016-08-20,Yes,1
2016-08-21,Yes,2
2016-08-22,Yes,1
2016-08-23,Yes,2
2016-08-24,Yes,4
2016-08-25,Yes,7
2016-08-26,Yes,7
2016-08-27,Yes,2
2016-08-28,Yes,5
2016-08-29,Yes,3
2016-08-30,Yes,2
2016-08-31,Yes,0
2016-09-01,Yes,1
2016-09-02,Yes,0
2016-09-03,Yes,0
2016-09-04,Yes,0
2016-09-05,Yes,0
2016-09-06,Yes,0
2016-09-07,Yes,0
2016-09-08,Yes,1
2016-09-09,Yes,1
2016-09-10,Yes,1
2016-09-11,Yes,0
2016-09-12,Yes,2
2016-09-13,Yes,0
2016-09-14,Yes,1
2016-09-15,Yes,0
2016-09-16,Yes,0
2016-09-17,Yes,0
2016-09-18,Yes,1
2016-09-19,Yes,3
2016-09-20,Yes,2
2016-09-21,Yes,0
2016-09-22,Yes,0
2016-09-23,Yes,0
2016-09-24,Yes,0
2016-09-25,Yes,0
2016-09-26,Yes,1
2016-09-27,Yes,0
2016-09-28,Yes,1
2016-09-29,Yes,2
2016-09-30,Yes,1
2016-10-01,Yes,0
2016-10-02,Yes,0
2016-10-03,Yes,0
2016-10-04,Yes,0
2016-10-05,Yes,0
2016-10-06,Yes,0
2016-10-07,Yes,0
2016-10-08,Yes,0
2016-10-09,Yes,0
2016-10-10,Yes,0
2016-10-11,Yes,2
2016-10-12,Yes,1
2016-10-13,Yes,0
2016-10-14,Yes,1
2016-10-15,Yes,1
2016-10-16,Yes,1
2016-10-17,Yes,1
2016-10-18,Yes,0
2016-10-19,Yes,0
2016-10-20,Yes,8
2016-10-21,Yes,7
2016-10-22,Yes,10
2016-10-23,Yes,2
2016-10-24,Yes,0
2016-10-25,Yes,1
2016-10-26,Yes,0
2016-10-27,Yes,0
2016-10-28,Yes,0
2016-10-29,Yes,0
2016-10-30,Yes,0
2016-10-31,Yes,0
2016-11-01,Yes,0
2016-11-02,Yes,1
2016-11-03,Yes,0
2016-11-04,Yes,0
2016-11-05,Yes,0
2016-11-06,Yes,0
2016-11-07,Yes,0
2016-11-08,Yes,0
2016-11-09,Yes,0
2016-11-10,Yes,0
2016-11-11,Yes,0
2016-11-12,Yes,0
2016-11-13,Yes,0
2016-11-14,Yes,0
2016-11-15,Yes,0
2016-11-16,Yes,89
2016-11-17,Yes,61
2016-11-18,Yes,5
2016-11-19,Yes,1
2016-11-20,Yes,1
2016-11-21,Yes,0
2016-11-22,Yes,0
2016-11-23,Yes,0
2016-11-24,Yes,0
2016-11-25,Yes,1
2016-11-26,Yes,0
2016-11-27,Yes,0
2016-11-28,Yes,0
2016-11-29,Yes,0
2016-11-30,Yes,0
2016-12-01,Yes,2
2016-12-02,Yes,1
2016-12-03,Yes,0
2016-12-04,Yes,0
2016-12-05,Yes,0
2016-12-06,Yes,0
2016-12-07,Yes,0
2016-12-08,Yes,1
2016-12-09,Yes,0
2016-12-10,Yes,0
2016-12-11,Yes,0
2016-12-12,Yes,0
2016-12-13,Yes,1
2016-12-14,Yes,0
2016-12-15,Yes,1
2016-12-16,Yes,32
2016-12-17,Yes,4
2016-12-18,Yes,0
2016-12-19,Yes,0
2016-12-20,Yes,0
2016-12-21,Yes,0
2016-12-22,Yes,0
2016-12-23,Yes,0
2016-12-24,Yes,0
2016-12-25,Yes,0
2016-12-26,Yes,1
2016-12-27,Yes,3
2016-12-28,Yes,0
2016-12-29,Yes,0
2016-12-30,Yes,0
2016-12-31,Yes,0
2017-01-01,Yes,0
2017-01-02,Yes,0
2017-01-03,Yes,0
2017-01-04,Yes,0
2017-01-05,Yes,0
2017-01-06,Yes,5
2017-01-07,Yes,0
2017-01-08,Yes,0
2017-01-09,Yes,0
2017-01-10,Yes,0
2017-01-11,Yes,0
2017-01-12,Yes,0
2017-01-13,Yes,0
2017-01-14,Yes,0
2017-01-15,Yes,0
2017-01-16,Yes,0
2017-01-17,Yes,0
2017-01-18,Yes,0
2017-01-19,Yes,0
2017-01-20,Yes,1
2017-01-21,Yes,3
2017-01-22,Yes,0
2017-01-23,Yes,0
2017-01-24,Yes,5
2017-01-25,Yes,0
2017-01-26,Yes,0
2017-01-27,Yes,0
2017-01-28,Yes,0
2017-01-29,Yes,0
2017-01-30,Yes,5
2017-01-31,Yes,3
2017-02-01,Yes,1
2017-02-02,Yes,0
2017-02-03,Yes,3
2017-02-04,Yes,11
2017-02-05,Yes,0
2017-02-06,Yes,0
2017-02-07,Yes,1
2017-02-08,Yes,0
2017-02-09,Yes,0
2017-02-10,Yes,0
2017-02-11,Yes,1
2017-02-12,Yes,1
2017-02-13,Yes,1
2017-02-14,Yes,0
2017-02-15,Yes,1
2017-02-16,Yes,0
2017-02-17,Yes,1
2017-02-18,Yes,0
2017-02-19,Yes,1
2017-02-20,Yes,0
2017-02-21,Yes,1
2017-02-22,Yes,0
2017-02-23,Yes,1
2017-02-24,Yes,0
2017-02-25,Yes,0
2017-02-26,Yes,0
2017-02-27,Yes,0
2017-02-28,Yes,0
2017-03-01,Yes,239
2017-03-02,Yes,165
2017-03-03,Yes,12
2017-03-04,Yes,1
2017-03-05,Yes,2
2017-03-06,Yes,4
2017-03-07,Yes,14
2017-03-08,Yes,0
2017-03-09,Yes,0
2017-03-10,Yes,2
2017-03-11,Yes,0
2017-03-12,Yes,0
2017-03-13,Yes,0
2017-03-14,Yes,1
2017-03-15,Yes,0
2017-03-16,Yes,0
2017-03-17,Yes,0
2017-03-18,Yes,0
2017-03-19,Yes,0
2017-03-20,Yes,0
2017-03-21,Yes,0
2017-03-22,Yes,0
2017-03-23,Yes,1
2017-03-24,Yes,0
2017-03-25,Yes,0
2017-03-26,Yes,0
2017-03-27,Yes,0
2017-03-28,Yes,0
2017-03-29,Yes,0
2017-03-30,Yes,1
2017-03-31,Yes,0
2017-04-01,Yes,0
2017-04-02,Yes,0
2017-04-03,Yes,1
2017-04-04,Yes,0
2017-04-05,Yes,0
2017-04-06,Yes,0
2017-04-07,Yes,0
2017-04-08,Yes,0
2017-04-09,Yes,0
2017-04-10,Yes,0
2017-04-11,Yes,0
2017-04-12,Yes,0
2017-04-13,Yes,0
2017-04-14,Yes,0
2017-04-15,Yes,0
2017-04-16,Yes,0
2017-04-17,Yes,0
2017-04-18,Yes,0
2017-04-19,Yes,0
2017-04-20,Yes,2
2017-04-21,Yes,0
2017-04-22,Yes,0
2017-04-23,Yes,96
2017-04-24,Yes,25
2017-04-25,Yes,3
2017-04-26,Yes,0
2017-04-27,Yes,1
2017-04-28,Yes,0
2017-04-29,Yes,0
2017-04-30,Yes,0
2017-05-01,Yes,0
2017-05-02,Yes,0
2017-05-03,Yes,0
2017-05-04,Yes,0
2017-05-05,Yes,0
2017-05-06,Yes,0
2017-05-07,Yes,0
2017-05-08,Yes,0
2017-05-09,Yes,0
2017-05-10,Yes,1
2017-05-11,Yes,0
2017-05-12,Yes,0
2017-05-13,Yes,0
2017-05-14,Yes,1
2017-05-15,Yes,0
2017-05-16,Yes,0
2017-05-17,Yes,0
2017-05-18,Yes,0
2017-05-19,Yes,3
2017-05-20,Yes,0
2017-05-21,Yes,0
2017-05-22,Yes,1
2017-05-23,Yes,0
2017-05-24,Yes,0
2017-05-25,Yes,0
2017-05-26,Yes,0
2017-05-27,Yes,0
2017-05-28,Yes,0
2017-05-29,Yes,0
2017-05-30,Yes,0
2017-05-31,Yes,0
2017-06-01,Yes,0
2017-06-02,Yes,0
2017-06-03,Yes,0
2017-06-04,Yes,2
2017-06-05,Yes,2
2017-06-06,Yes,0
2017-06-07,Yes,1
2017-06-08,Yes,27
2017-06-09,Yes,4
2017-06-10,Yes,1
2017-06-11,Yes,1
2017-06-12,Yes,0
2017-06-13,Yes,1
2017-06-14,Yes,0
2017-06-15,Yes,0
2017-06-16,Yes,1
2017-06-17,Yes,1
2017-06-18,Yes,0
2017-06-19,Yes,0
2017-06-20,Yes,0
2017-06-21,Yes,0
2017-06-22,Yes,0
2017-06-23,Yes,0
2017-06-24,Yes,0
2017-06-25,Yes,0
2017-06-26,Yes,0
2017-06-27,Yes,1
2017-06-28,Yes,0
2017-06-29,Yes,0
2017-06-30,Yes,0
2017-07-01,Yes,1
2017-07-02,Yes,1
2017-07-03,Yes,0
2017-07-04,Yes,0
2017-07-05,Yes,1
2017-07-06,Yes,1
2017-07-07,Yes,1
2017-07-08,Yes,0
2017-07-09,Yes,0
2017-07-10,Yes,1
2017-07-11,Yes,0
2017-07-12,Yes,0
2017-07-13,Yes,0
2017-07-14,Yes,0
2017-07-15,Yes,5
2017-07-16,Yes,0
2017-07-17,Yes,0
2017-07-18,Yes,0
2017-07-19,Yes,0
2017-07-20,Yes,0
2017-07-21,Yes,0
2017-07-22,Yes,0
2017-07-23,Yes,0
2017-07-24,Yes,0
2017-07-25,Yes,1
2017-07-26,Yes,3
2017-07-27,Yes,0
2017-07-28,Yes,1
2017-07-29,Yes,0
2017-07-30,Yes,1
2017-07-31,Yes,5
2017-08-01,Yes,5
2017-08-02,Yes,14872
2017-08-03,Yes,6171
2017-08-04,Yes,647
2017-08-05,Yes,126
2017-08-06,Yes,72
2017-08-07,Yes,121
2017-08-08,Yes,75
2017-08-09,Yes,56
2017-08-10,Yes,20
2017-08-11,Yes,18
2017-08-12,Yes,15
2017-08-13,Yes,20
2017-08-14,Yes,17
2017-08-15,Yes,17
2017-08-16,Yes,5
2017-08-17,Yes,9
2017-08-18,Yes,7
2017-08-19,Yes,6
2017-08-20,Yes,8
2017-08-21,Yes,2
2017-08-22,Yes,1
2017-08-23,Yes,3
2017-08-24,Yes,0
2017-08-25,Yes,4
2017-08-26,Yes,1
2017-08-27,Yes,8
2017-08-28,Yes,23
2017-08-29,Yes,1
2017-08-30,Yes,1
2017-08-31,Yes,2
2017-09-01,Yes,1
2017-09-02,Yes,3
2017-09-03,Yes,1
2017-09-04,Yes,6
2017-09-05,Yes,2
2017-09-06,Yes,3
2017-09-07,Yes,0
2017-09-08,Yes,2
2017-09-09,Yes,1
2017-09-10,Yes,4
2017-09-11,Yes,3
2017-09-12,Yes,2
2017-09-13,Yes,3
2017-09-14,Yes,0
2017-09-15,Yes,0
2017-09-16,Yes,3
2017-09-17,Yes,0
2017-09-18,Yes,2
2017-09-19,Yes,1
2017-09-20,Yes,1
2017-09-21,Yes,4
2017-09-22,Yes,0
2017-09-23,Yes,2
2017-09-24,Yes,2
2017-09-25,Yes,0
2017-09-26,Yes,3
2017-09-27,Yes,1
2017-09-28,Yes,0
2017-09-29,Yes,0
2017-09-30,Yes,1
2017-10-01,Yes,1
2017-10-02,Yes,0
2017-10-03,Yes,0
2017-10-04,Yes,0
2017-10-05,Yes,3
2017-10-06,Yes,1
2017-10-07,Yes,0
2017-10-08,Yes,2
2017-10-09,Yes,1
2017-10-10,Yes,1
2017-10-11,Yes,1
2017-10-12,Yes,0
2017-10-13,Yes,0
2017-10-14,Yes,1
2017-10-15,Yes,0
2017-10-16,Yes,0
2017-10-17,Yes,0
2017-10-18,Yes,2
2017-10-19,Yes,3
2017-10-20,Yes,0
2017-10-21,Yes,2
2017-10-22,Yes,0
2017-10-23,Yes,0
2017-10-24,Yes,0
2017-10-25,Yes,2
2017-10-26,Yes,0
2017-10-27,Yes,0
2017-10-28,Yes,0
2017-10-29,Yes,1
2017-10-30,Yes,0
2017-10-31,Yes,2
2017-11-01,Yes,0
2017-11-02,Yes,0
2017-11-03,Yes,0
2017-11-04,Yes,0
2017-11-05,Yes,0
2017-11-06,Yes,1
2017-11-07,Yes,1
2017-11-08,Yes,0
2017-11-09,Yes,0
2017-11-10,Yes,0
2017-11-11,Yes,0
2017-11-12,Yes,0
2017-11-13,Yes,0
2017-11-14,Yes,0
2017-11-15,Yes,1
2017-11-16,Yes,546
2017-11-17,Yes,60
2017-11-18,Yes,5
2017-11-19,Yes,1
2017-11-20,Yes,0
2017-11-21,Yes,0
2017-11-22,Yes,0
2017-11-23,Yes,1
2017-11-24,Yes,0
2017-11-25,Yes,0
2017-11-26,Yes,3
2017-11-27,Yes,1
2017-11-28,Yes,0
2017-11-29,Yes,0
2017-11-30,Yes,2
2017-12-01,Yes,94
2017-12-02,Yes,33
2017-12-03,Yes,4
2017-12-04,Yes,5
2017-12-05,Yes,4
2017-12-06,Yes,0
2017-12-07,Yes,1
2017-12-08,Yes,0
2017-12-09,Yes,1
2017-12-10,Yes,0
2017-12-11,Yes,9
2017-12-12,Yes,16
2017-12-13,Yes,0
2017-12-14,Yes,0
2017-12-15,Yes,0
2017-12-16,Yes,0
2017-12-17,Yes,51
2017-12-18,Yes,4
2017-12-19,Yes,0
2017-12-20,Yes,0
2017-12-21,Yes,0
2017-12-22,Yes,1
2017-12-23,Yes,0
2017-12-24,Yes,0
2017-12-25,Yes,1
2017-12-26,Yes,0
2017-12-27,Yes,0
2017-12-28,Yes,0
2017-12-29,Yes,0
2017-12-30,Yes,0
2017-12-31,Yes,0
2018-01-01,Yes,0
2018-01-02,Yes,1
2018-01-03,Yes,0
2018-01-04,Yes,0
2018-01-05,Yes,2
2018-01-06,Yes,13
2018-01-07,Yes,13
2018-01-08,Yes,1
2018-01-09,Yes,11
2018-01-10,Yes,3
2018-01-11,Yes,0
2018-01-12,Yes,0
2018-01-13,Yes,0
2018-01-14,Yes,0
2018-01-15,Yes,2
2018-01-16,Yes,0
2018-01-17,Yes,0
2018-01-18,Yes,0
2018-01-19,Yes,1
2018-01-20,Yes,0
2018-01-21,Yes,0
2018-01-22,Yes,2
2018-01-23,Yes,0
2018-01-24,Yes,0
2018-01-25,Yes,1
2018-01-26,Yes,1
2018-01-27,Yes,1
2018-01-28,Yes,1
2018-01-29,Yes,3
2018-01-30,Yes,0
2018-01-31,Yes,0
2018-02-01,Yes,0
2018-02-02,Yes,0
2018-02-03,Yes,6
2018-02-04,Yes,3
2018-02-05,Yes,2
2018-02-06,Yes,0
2018-02-07,Yes,0
2018-02-08,Yes,0
2018-02-09,Yes,0
2018-02-10,Yes,0
2018-02-11,Yes,2
2018-02-12,Yes,0
2018-02-13,Yes,1
2018-02-14,Yes,0
2018-02-15,Yes,0
2018-02-16,Yes,9
2018-02-17,Yes,5
2018-02-18,Yes,36
2018-02-19,Yes,0
2018-02-20,Yes,2
2018-02-21,Yes,0
2018-02-22,Yes,0
2018-02-23,Yes,0
2018-02-24,Yes,1
2018-02-25,Yes,1
2018-02-26,Yes,1
2018-02-27,Yes,2
2018-02-28,Yes,0
2018-03-01,Yes,6
2018-03-02,Yes,24
2018-03-03,Yes,2
2018-03-04,Yes,0
2018-03-05,Yes,0
2018-03-06,Yes,1
2018-03-07,Yes,2
2018-03-08,Yes,0
2018-03-09,Yes,1
2018-03-10,Yes,0
2018-03-11,Yes,1
2018-03-12,Yes,0
2018-03-13,Yes,0
2018-03-14,Yes,0
2018-03-15,Yes,0
2018-03-16,Yes,1
2018-03-17,Yes,4
2018-03-18,Yes,0
2018-03-19,Yes,0
2018-03-20,Yes,1
2018-03-21,Yes,0
2018-03-22,Yes,0
2018-03-23,Yes,0
2018-03-24,Yes,0
2018-03-25,Yes,0
2018-03-26,Yes,0
2018-03-27,Yes,0
2018-03-28,Yes,1
2018-03-29,Yes,0
2018-03-30,Yes,0
2018-03-31,Yes,0
2018-04-01,Yes,0
2018-04-02,Yes,0
2018-04-03,Yes,0
2018-04-04,Yes,2
2018-04-05,Yes,25
2018-04-06,Yes,9
2018-04-07,Yes,0
2018-04-08,Yes,1
2018-04-09,Yes,0
2018-04-10,Yes,0
2018-04-11,Yes,0
2018-04-12,Yes,2
2018-04-13,Yes,3
2018-04-14,Yes,2
2018-04-15,Yes,0
2018-04-16,Yes,0
2018-04-17,Yes,0
2018-04-18,Yes,0
2018-04-19,Yes,0
2018-04-20,Yes,0
2018-04-21,Yes,0
2018-04-22,Yes,0
2018-04-23,Yes,2
2018-04-24,Yes,0
2018-04-25,Yes,0
2018-04-26,Yes,0
2018-04-27,Yes,0
2018-04-28,Yes,0
2018-04-29,Yes,0
2018-04-30,Yes,0
2018-05-01,Yes,0
2018-05-02,Yes,0
2018-05-03,Yes,0
2018-05-04,Yes,2
2018-05-05,Yes,1
2018-05-06,Yes,0
2018-05-07,Yes,0
2018-05-08,Yes,0
2018-05-09,Yes,0
2018-05-10,Yes,0
2018-05-11,Yes,1
2018-05-12,Yes,0
2018-05-13,Yes,0
2018-05-14,Yes,11
2018-05-15,Yes,0
2018-05-16,Yes,0
2018-05-17,Yes,0
2018-05-18,Yes,0
2018-05-19,Yes,1
2018-05-20,Yes,3
2018-05-21,Yes,0
2018-05-22,Yes,1
2018-05-23,Yes,1
2018-05-24,Yes,0
2018-05-25,Yes,1
2018-05-26,Yes,0
2018-05-27,Yes,0
2018-05-28,Yes,0
2018-05-29,Yes,0
2018-05-30,Yes,0
2018-05-31,Yes,0
2018-06-01,Yes,1
2018-06-02,Yes,0
2018-06-03,Yes,0
2018-06-04,Yes,2
2018-06-05,Yes,0
2018-06-06,Yes,0
2018-06-07,Yes,0
2018-06-08,Yes,0
2018-06-09,Yes,0
2018-06-10,Yes,0
2018-06-11,Yes,0
2018-06-12,Yes,0
2018-06-13,Yes,2
2018-06-14,Yes,0
2018-06-15,Yes,0
2018-06-16,Yes,0
2018-06-17,Yes,1
2018-06-18,Yes,0
2018-06-19,Yes,0
2018-06-20,Yes,0
2018-06-21,Yes,0
2018-06-22,Yes,0
2018-06-23,Yes,0
2018-06-24,Yes,0
2018-06-25,Yes,2
2018-06-26,Yes,0
2018-06-27,Yes,0
2018-06-28,Yes,1
2018-06-29,Yes,1
2018-06-30,Yes,0
2018-07-01,Yes,1
2018-07-02,Yes,0
2018-07-03,Yes,0
2018-07-04,Yes,13
2018-07-05,Yes,2
2018-07-06,Yes,0
2018-07-07,Yes,1
2018-07-08,Yes,3
2018-07-09,Yes,4
2018-07-10,Yes,0
2018-07-11,Yes,0
2018-07-12,Yes,0
2018-07-13,Yes,0
2018-07-14,Yes,1
2018-07-15,Yes,2
2018-07-16,Yes,0
2018-07-17,Yes,0
2018-07-18,Yes,0
2018-07-19,Yes,0
2018-07-20,Yes,0
2018-07-21,Yes,0
2018-07-22,Yes,0
2018-07-23,Yes,0
2018-07-24,Yes,0
2018-07-25,Yes,0
2018-07-26,Yes,0
2018-07-27,Yes,0
2018-07-28,Yes,2
2018-07-29,Yes,4
2018-07-30,Yes,2
2018-07-31,Yes,1
2018-08-01,Yes,6
2018-08-02,Yes,16517
2018-08-03,Yes,20496
2018-08-04,Yes,7429
2018-08-05,Yes,4121
2018-08-06,Yes,1364
2018-08-07,Yes,465
2018-08-08,Yes,457
2018-08-09,Yes,191
2018-08-10,Yes,300
2018-08-11,Yes,154
2018-08-12,Yes,182
2018-08-13,Yes,60
2018-08-14,Yes,85
2018-08-15,Yes,41
2018-08-16,Yes,42
2018-08-17,Yes,166
2018-08-18,Yes,43
2018-08-19,Yes,41
2018-08-20,Yes,29
2018-08-21,Yes,24
2018-08-22,Yes,57
2018-08-23,Yes,15
2018-08-24,Yes,21
2018-08-25,Yes,17
2018-08-26,Yes,22
2018-08-27,Yes,15
2018-08-28,Yes,19
2018-08-29,Yes,24
2018-08-30,Yes,9
2018-08-31,Yes,21
2018-09-01,Yes,10
2018-09-02,Yes,147
2018-09-03,Yes,22
2018-09-04,Yes,8
2018-09-05,Yes,8
2018-09-06,Yes,44
2018-09-07,Yes,10
2018-09-08,Yes,12
2018-09-09,Yes,7
2018-09-10,Yes,8
2018-09-11,Yes,10
2018-09-12,Yes,9
2018-09-13,Yes,7
2018-09-14,Yes,3
2018-09-15,Yes,9
2018-09-16,Yes,10
2018-09-17,Yes,7
2018-09-18,Yes,9
2018-09-19,Yes,4
2018-09-20,Yes,8
2018-09-21,Yes,5
2018-09-22,Yes,4
2018-09-23,Yes,5
2018-09-24,Yes,4
2018-09-25,Yes,149
2018-09-26,Yes,35
2018-09-27,Yes,9
2018-09-28,Yes,11
2018-09-29,Yes,29
2018-09-30,Yes,7
2018-10-01,Yes,4
2018-10-02,Yes,5
2018-10-03,Yes,5
2018-10-04,Yes,3
2018-10-05,Yes,54
2018-10-06,Yes,4
2018-10-07,Yes,8
2018-10-08,Yes,3
2018-10-09,Yes,3
2018-10-10,Yes,18
2018-10-11,Yes,23
2018-10-12,Yes,14
2018-10-13,Yes,4
2018-10-14,Yes,57
2018-10-15,Yes,12
2018-10-16,Yes,10
2018-10-17,Yes,3
2018-10-18,Yes,0
2018-10-19,Yes,4
2018-10-20,Yes,2
2018-10-21,Yes,1
2018-10-22,Yes,3
2018-10-23,Yes,1
2018-10-24,Yes,2
2018-10-25,Yes,2
2018-10-26,Yes,5
