date,type,tweet_count
2017-06-27,retweet,262
2017-06-28,retweet,223
2017-06-29,retweet,159
2017-06-30,retweet,249
2017-07-01,retweet,297
2017-07-02,retweet,285
2017-07-03,retweet,504
2017-07-04,retweet,775
2017-07-05,retweet,360
2017-07-06,retweet,107
2017-07-07,retweet,191
2017-07-08,retweet,182
2017-07-09,retweet,187
2017-07-10,retweet,1784
2017-07-11,retweet,1335
2017-07-12,retweet,381
2017-07-13,retweet,280
2017-07-14,retweet,173
2017-07-15,retweet,206
2017-07-16,retweet,112
2017-07-17,retweet,169
2017-07-18,retweet,194
2017-07-19,retweet,404
2017-07-20,retweet,171
2017-07-21,retweet,96
2017-07-22,retweet,214
2017-07-23,retweet,165
2017-07-24,retweet,136
2017-07-25,retweet,290
2017-07-26,retweet,349
2017-07-27,retweet,129
2017-07-28,retweet,95
2017-07-29,retweet,87
2017-07-30,retweet,215
2017-07-31,retweet,167
2017-08-01,retweet,302
2017-08-02,retweet,29865
2017-08-03,retweet,15442
2017-08-04,retweet,2239
2017-08-05,retweet,712
2017-08-06,retweet,462
2017-08-07,retweet,411
2017-08-08,retweet,276
2017-08-09,retweet,326
2017-08-10,retweet,370
2017-08-11,retweet,321
2017-08-12,retweet,2006
2017-08-13,retweet,3731
2017-08-14,retweet,1860
2017-08-15,retweet,1774
2017-08-16,retweet,545
2017-08-17,retweet,324
2017-08-18,retweet,500
2017-08-19,retweet,334
2017-08-20,retweet,583
2017-08-21,retweet,201
2017-08-22,retweet,162
2017-08-23,retweet,298
2017-08-24,retweet,4357
2017-08-25,retweet,1781
2017-08-26,retweet,631
2017-08-27,retweet,338
2017-08-28,retweet,385
2017-08-29,retweet,361
2017-08-30,retweet,311
2017-08-31,retweet,838
2017-09-01,retweet,618
2017-09-02,retweet,176
2017-09-03,retweet,156
2017-09-04,retweet,265
2017-09-05,retweet,327
2017-09-06,retweet,300
2017-09-07,retweet,257
2017-09-08,retweet,437
2017-09-09,retweet,360
2017-09-10,retweet,275
2017-09-11,retweet,211
2017-09-12,retweet,273
2017-09-13,retweet,172
2017-09-14,retweet,233
2017-09-15,retweet,138
2017-09-16,retweet,135
2017-09-17,retweet,91
2017-09-18,retweet,173
2017-09-19,retweet,223
2017-09-20,retweet,551
2017-09-21,retweet,280
2017-09-22,retweet,216
2017-09-23,retweet,815
2017-09-24,retweet,3575
2017-09-25,retweet,1170
2017-09-26,retweet,534
2017-09-27,retweet,374
2017-09-28,retweet,311
2017-09-29,retweet,237
2017-09-30,retweet,162
2017-10-01,retweet,138
2017-10-02,retweet,173
2017-10-03,retweet,276
2017-10-04,retweet,484
2017-10-05,retweet,331
2017-10-06,retweet,182
2017-10-07,retweet,314
2017-10-08,retweet,174
2017-10-09,retweet,1223
2017-10-10,retweet,1533
2017-10-11,retweet,1200
2017-10-12,retweet,530
2017-10-13,retweet,208
2017-10-14,retweet,155
2017-10-15,retweet,416
2017-10-16,retweet,263
2017-10-17,retweet,721
2017-10-18,retweet,314
2017-10-19,retweet,210
2017-10-20,retweet,310
2017-10-21,retweet,259
2017-10-22,retweet,114
2017-10-23,retweet,192
2017-10-24,retweet,256
2017-10-25,retweet,334
2017-10-26,retweet,262
2017-10-27,retweet,292
2017-10-28,retweet,230
2017-10-29,retweet,191
2017-10-30,retweet,208
2017-10-31,retweet,366
2017-11-01,retweet,138
2017-11-02,retweet,144
2017-11-03,retweet,403
2017-11-04,retweet,399
2017-11-05,retweet,121
2017-11-06,retweet,199
2017-11-07,retweet,322
2017-11-08,retweet,1659
2017-11-09,retweet,376
2017-11-10,retweet,204
2017-11-11,retweet,178
2017-11-12,retweet,557
2017-11-13,retweet,687
2017-11-14,retweet,250
2017-11-15,retweet,207
2017-11-16,retweet,1122
2017-11-17,retweet,1086
2017-11-18,retweet,588
2017-11-19,retweet,197
2017-11-20,retweet,237
2017-11-21,retweet,261
2017-11-22,retweet,288
2017-11-23,retweet,190
2017-11-24,retweet,96
2017-11-25,retweet,337
2017-11-26,retweet,271
2017-11-27,retweet,151
2017-11-28,retweet,282
2017-11-29,retweet,478
2017-11-30,retweet,543
2017-12-01,retweet,4757
2017-12-02,retweet,5904
2017-12-03,retweet,11811
2017-12-04,retweet,5908
2017-12-05,retweet,2664
2017-12-06,retweet,2326
2017-12-07,retweet,497
2017-12-08,retweet,572
2017-12-09,retweet,481
2017-12-10,retweet,307
2017-12-11,retweet,448
2017-12-12,retweet,535
2017-12-13,retweet,413
2017-12-14,retweet,178
2017-12-15,retweet,676
2017-12-16,retweet,306
2017-12-17,retweet,230
2017-12-18,retweet,166
2017-12-19,retweet,176
2017-12-20,retweet,295
2017-12-21,retweet,678
2017-12-22,retweet,403
2017-12-23,retweet,605
2017-12-24,retweet,377
2017-12-25,retweet,166
2017-12-26,retweet,225
2017-12-27,retweet,674
2017-12-28,retweet,263
2017-12-29,retweet,389
2017-12-30,retweet,432
2017-12-31,retweet,340
2018-01-01,retweet,243
2018-01-02,retweet,1007
2018-01-03,retweet,793
2018-01-04,retweet,555
2018-01-05,retweet,511
2018-01-06,retweet,308
2018-01-07,retweet,473
2018-01-08,retweet,367
2018-01-09,retweet,305
2018-01-10,retweet,240
2018-01-11,retweet,305
2018-01-12,retweet,636
2018-01-13,retweet,518
2018-01-14,retweet,656
2018-01-15,retweet,1654
2018-01-16,retweet,2506
2018-01-17,retweet,470
2018-01-18,retweet,345
2018-01-19,retweet,422
2018-01-20,retweet,282
2018-01-21,retweet,696
2018-01-22,retweet,726
2018-01-23,retweet,622
2018-01-24,retweet,932
2018-01-25,retweet,311
2018-01-26,retweet,217
2018-01-27,retweet,186
2018-01-28,retweet,813
2018-01-29,retweet,241
2018-01-30,retweet,146
2018-01-31,retweet,169
2018-02-01,retweet,682
2018-02-02,retweet,696
2018-02-03,retweet,1036
2018-02-04,retweet,928
2018-02-05,retweet,1582
2018-02-06,retweet,589
2018-02-07,retweet,4260
2018-02-08,retweet,4947
2018-02-09,retweet,987
2018-02-10,retweet,549
2018-02-11,retweet,472
2018-02-12,retweet,302
2018-02-13,retweet,397
2018-02-14,retweet,217
2018-02-15,retweet,170
2018-02-16,retweet,379
2018-02-17,retweet,149
2018-02-18,retweet,257
2018-02-19,retweet,490
2018-02-20,retweet,497
2018-02-21,retweet,1969
2018-02-22,retweet,664
2018-02-23,retweet,435
2018-02-24,retweet,517
2018-02-25,retweet,2571
2018-02-26,retweet,4073
2018-02-27,retweet,594
2018-02-28,retweet,394
2018-03-01,retweet,537
2018-03-02,retweet,304
2018-03-03,retweet,548
2018-03-04,retweet,356
2018-03-05,retweet,326
2018-03-06,retweet,139
2018-03-07,retweet,101
2018-03-08,retweet,157
2018-03-09,retweet,280
2018-03-10,retweet,276
2018-03-11,retweet,579
2018-03-12,retweet,282
2018-03-13,retweet,99
2018-03-14,retweet,90
2018-03-15,retweet,190
2018-03-16,retweet,636
2018-03-17,retweet,336
2018-03-18,retweet,150
2018-03-19,retweet,244
2018-03-20,retweet,118
2018-03-21,retweet,119
2018-03-22,retweet,224
2018-03-23,retweet,293
2018-03-24,retweet,405
2018-03-25,retweet,288
2018-03-26,retweet,844
2018-03-27,retweet,1214
2018-03-28,retweet,1507
2018-03-29,retweet,409
2018-03-30,retweet,194
2018-03-31,retweet,229
2018-04-01,retweet,372
2018-04-02,retweet,212
2018-04-03,retweet,171
2018-04-04,retweet,587
2018-04-05,retweet,291
2018-04-06,retweet,96
2018-04-07,retweet,232
2018-04-08,retweet,200
2018-04-09,retweet,135
2018-04-10,retweet,124
2018-04-11,retweet,454
2018-04-12,retweet,194
2018-04-13,retweet,119
2018-04-14,retweet,109
2018-04-15,retweet,667
2018-04-16,retweet,740
2018-04-17,retweet,714
2018-04-18,retweet,710
2018-04-19,retweet,1061
2018-04-20,retweet,433
2018-04-21,retweet,170
2018-04-22,retweet,531
2018-04-23,retweet,367
2018-04-24,retweet,673
2018-04-25,retweet,1160
2018-04-26,retweet,4620
2018-04-27,retweet,1045
2018-04-28,retweet,736
2018-04-29,retweet,789
2018-04-30,retweet,225
2018-05-01,retweet,326
2018-05-02,retweet,255
2018-05-03,retweet,482
2018-05-04,retweet,1576
2018-05-05,retweet,1182
2018-05-06,retweet,665
2018-05-07,retweet,295
2018-05-08,retweet,242
2018-05-09,retweet,214
2018-05-10,retweet,85
2018-05-11,retweet,168
2018-05-12,retweet,132
2018-05-13,retweet,122
2018-05-14,retweet,115
2018-05-15,retweet,212
2018-05-16,retweet,283
2018-05-17,retweet,920
2018-05-18,retweet,308
2018-05-19,retweet,174
2018-05-20,retweet,141
2018-05-21,retweet,249
2018-05-22,retweet,190
2018-05-23,retweet,145
2018-05-24,retweet,269
2018-05-25,retweet,413
2018-05-26,retweet,189
2018-05-27,retweet,2232
2018-05-28,retweet,1611
2018-05-29,retweet,266
2018-05-30,retweet,445
2018-05-31,retweet,461
2018-06-01,retweet,198
2018-06-02,retweet,259
2018-06-03,retweet,225
2018-06-04,retweet,215
2018-06-05,retweet,481
2018-06-06,retweet,347
2018-06-07,retweet,172
2018-06-08,retweet,178
2018-06-09,retweet,325
2018-06-10,retweet,259
2018-06-11,retweet,284
2018-06-12,retweet,135
2018-06-13,retweet,983
2018-06-14,retweet,2466
2018-06-15,retweet,915
2018-06-16,retweet,260
2018-06-17,retweet,207
2018-06-18,retweet,507
2018-06-19,retweet,404
2018-06-20,retweet,415
2018-06-21,retweet,207
2018-06-22,retweet,99
2018-06-23,retweet,302
2018-06-24,retweet,189
2018-06-25,retweet,687
2018-06-26,retweet,323
2018-06-27,retweet,225
2018-06-28,retweet,195
2018-06-29,retweet,719
2018-06-30,retweet,283
2018-07-01,retweet,580
2018-07-02,retweet,331
2018-07-03,retweet,264
2018-07-04,retweet,2519
2018-07-05,retweet,2295
2018-07-06,retweet,564
2018-07-07,retweet,323
2018-07-08,retweet,188
2018-07-09,retweet,375
2018-07-10,retweet,155
2018-07-11,retweet,140
2018-07-12,retweet,125
2018-07-13,retweet,256
2018-07-14,retweet,169
2018-07-15,retweet,196
2018-07-16,retweet,104
2018-07-17,retweet,99
2018-07-18,retweet,160
2018-07-19,retweet,83
2018-07-20,retweet,405
2018-07-21,retweet,331
2018-07-22,retweet,508
2018-07-23,retweet,999
2018-07-24,retweet,385
2018-07-25,retweet,600
2018-07-26,retweet,198
2018-07-27,retweet,208
2018-07-28,retweet,120
2018-07-29,retweet,133
2018-07-30,retweet,115
2018-07-31,retweet,207
2018-08-01,retweet,147
2018-08-02,retweet,39981
2018-08-03,retweet,36599
2018-08-04,retweet,11182
2018-08-05,retweet,5772
2018-08-06,retweet,2409
2018-08-07,retweet,1023
2018-08-08,retweet,1288
2018-08-09,retweet,1126
2018-08-10,retweet,1156
2018-08-11,retweet,578
2018-08-12,retweet,1497
2018-08-13,retweet,593
2018-08-14,retweet,470
2018-08-15,retweet,233
2018-08-16,retweet,222
2018-08-17,retweet,405
2018-08-18,retweet,266
2018-08-19,retweet,236
2018-08-20,retweet,339
2018-08-21,retweet,365
2018-08-22,retweet,496
2018-08-23,retweet,351
2018-08-24,retweet,375
2018-08-25,retweet,256
2018-08-26,retweet,173
2018-08-27,retweet,177
2018-08-28,retweet,163
2018-08-29,retweet,181
2018-08-30,retweet,310
2018-08-31,retweet,301
2018-09-01,retweet,177
2018-09-02,retweet,466
2018-09-03,retweet,4728
2018-09-04,retweet,4212
2018-09-05,retweet,575
2018-09-06,retweet,259
2018-09-07,retweet,5326
2018-09-08,retweet,1303
2018-09-09,retweet,380
2018-09-10,retweet,388
2018-09-11,retweet,232
2018-09-12,retweet,167
2018-09-13,retweet,192
2018-09-14,retweet,254
2018-09-15,retweet,393
2018-09-16,retweet,475
2018-09-17,retweet,712
2018-09-18,retweet,627
2018-09-19,retweet,379
2018-09-20,retweet,2311
2018-09-21,retweet,1103
2018-09-22,retweet,506
2018-09-23,retweet,363
2018-09-24,retweet,468
2018-09-25,retweet,775
2018-09-26,retweet,600
2018-09-27,retweet,395
2018-09-28,retweet,635
2018-09-29,retweet,432
2018-09-30,retweet,387
2018-10-01,retweet,352
2018-10-02,retweet,365
2018-10-03,retweet,150
2018-10-04,retweet,334
2018-10-05,retweet,1238
2018-10-06,retweet,2820
2018-10-07,retweet,1444
2018-10-08,retweet,477
2018-10-09,retweet,404
2018-10-10,retweet,527
2018-10-11,retweet,571
2018-10-12,retweet,322
2018-10-13,retweet,248
2018-10-14,retweet,306
2018-10-15,retweet,540
2018-10-16,retweet,528
2018-10-17,retweet,179
2018-10-18,retweet,220
2018-10-19,retweet,145
2018-10-20,retweet,131
2018-10-21,retweet,577
2018-10-22,retweet,949
2018-10-23,retweet,540
2018-10-24,retweet,1863
2018-10-25,retweet,1142
2018-10-26,retweet,354
2018-10-27,retweet,165
2018-10-28,retweet,492
2018-10-29,retweet,416
2018-10-30,retweet,648
2018-10-31,retweet,686
2018-11-01,retweet,213
2018-11-02,retweet,548
2018-11-03,retweet,468
2018-11-04,retweet,898
2018-11-05,retweet,647
2018-11-06,retweet,650
2018-11-07,retweet,344
2018-11-08,retweet,163
2018-11-09,retweet,186
2018-11-10,retweet,1576
2018-11-11,retweet,604
2018-11-12,retweet,2106
2018-11-13,retweet,7656
2018-11-14,retweet,5607
2018-11-15,retweet,955
2018-11-16,retweet,698
2018-11-17,retweet,484
2018-11-18,retweet,452
2018-11-19,retweet,349
2018-11-20,retweet,354
2018-11-21,retweet,393
2018-11-22,retweet,285
2018-11-23,retweet,319
2018-11-24,retweet,293
2018-11-25,retweet,456
2018-11-26,retweet,501
2018-11-27,retweet,309
2018-11-28,retweet,259
2018-11-29,retweet,258
2018-11-30,retweet,499
2018-12-01,retweet,4346
2018-12-02,retweet,8656
2018-12-03,retweet,3934
2018-12-04,retweet,636
2018-12-05,retweet,355
2018-12-06,retweet,398
2018-12-07,retweet,286
2018-12-08,retweet,193
2018-12-09,retweet,320
2018-12-10,retweet,309
2018-12-11,retweet,455
2018-12-12,retweet,518
2018-12-13,retweet,641
2018-12-14,retweet,1165
2018-12-15,retweet,358
2018-12-16,retweet,346
2018-12-17,retweet,191
2018-12-18,retweet,183
2018-12-19,retweet,328
2018-12-20,retweet,521
2018-12-21,retweet,341
2018-12-22,retweet,152
2018-12-23,retweet,240
2018-12-24,retweet,681
2018-12-25,retweet,347
2018-12-26,retweet,608
2018-12-27,retweet,737
2018-12-28,retweet,465
2018-12-29,retweet,330
2018-12-30,retweet,192
2018-12-31,retweet,345
2019-01-01,retweet,620
2019-01-02,retweet,816
2019-01-03,retweet,460
2019-01-04,retweet,233
2019-01-05,retweet,138
2019-01-06,retweet,293
2019-01-07,retweet,389
2019-01-08,retweet,252
2019-01-09,retweet,441
2019-01-10,retweet,389
2019-01-11,retweet,498
2019-01-12,retweet,415
2019-01-13,retweet,337
2019-01-14,retweet,579
2019-01-15,retweet,275
2019-01-16,retweet,274
2019-01-17,retweet,475
2019-01-18,retweet,366
2019-01-19,retweet,835
2019-01-20,retweet,1611
2019-01-21,retweet,2038
2019-01-22,retweet,1528
2019-01-23,retweet,702
2019-01-24,retweet,673
2019-01-25,retweet,529
2019-01-26,retweet,258
2019-01-27,retweet,280
2019-01-28,retweet,230
2019-01-29,retweet,301
2019-01-30,retweet,445
2019-01-31,retweet,524
2019-02-01,retweet,1518
2019-02-02,retweet,1645
2019-02-03,retweet,1830
2019-02-04,retweet,895
2019-02-05,retweet,692
2019-02-06,retweet,1492
2019-02-07,retweet,622
2019-02-08,retweet,378
2019-02-09,retweet,531
2019-02-10,retweet,473
2019-02-11,retweet,451
2019-02-12,retweet,814
2019-02-13,retweet,776
2019-02-14,retweet,442
2019-02-15,retweet,402
2019-02-16,retweet,311
2019-02-17,retweet,370
2019-02-18,retweet,569
2019-02-19,retweet,385
2019-02-20,retweet,308
2019-02-21,retweet,522
2019-02-22,retweet,437
2019-02-23,retweet,500
2019-02-24,retweet,405
2019-02-25,retweet,4231
2019-02-26,retweet,291
2019-02-27,retweet,353
2019-02-28,retweet,378
2019-03-01,retweet,253
2019-03-02,retweet,207
2019-03-03,retweet,280
2019-03-04,retweet,1024
2019-03-05,retweet,379
2019-03-06,retweet,480
2019-03-07,retweet,1813
2019-03-08,retweet,2775
2019-03-09,retweet,730
2019-03-10,retweet,619
2019-03-11,retweet,2043
2019-03-12,retweet,1059
2019-03-13,retweet,2985
2019-03-14,retweet,481
2019-03-15,retweet,1084
2019-03-16,retweet,567
2019-03-17,retweet,216
2019-03-18,retweet,240
2019-03-19,retweet,1424
2019-03-20,retweet,2774
2019-03-21,retweet,804
2019-03-22,retweet,587
2019-03-23,retweet,477
2019-03-24,retweet,1581
2019-03-25,retweet,779
2019-03-26,retweet,641
2019-03-27,retweet,1168
2019-03-28,retweet,820
2019-03-29,retweet,1008
2019-03-30,retweet,550
2019-03-31,retweet,333
2019-04-01,retweet,942
2019-04-02,retweet,1160
2019-04-03,retweet,219
2019-04-04,retweet,269
2019-04-05,retweet,257
2019-04-06,retweet,401
2019-04-07,retweet,364
2019-04-08,retweet,150
2019-04-09,retweet,305
2019-04-10,retweet,328
2019-04-11,retweet,189
2019-04-12,retweet,179
2019-04-13,retweet,472
2019-04-14,retweet,478
2019-04-15,retweet,177
2019-04-16,retweet,181
2019-04-17,retweet,211
2019-04-18,retweet,157
2019-04-19,retweet,150
2019-04-20,retweet,86
2019-04-21,retweet,605
2019-04-22,retweet,215
2019-04-23,retweet,103
2019-04-24,retweet,171
2019-04-25,retweet,319
2019-04-26,retweet,182
2019-04-27,retweet,228
2019-04-28,retweet,263
2019-04-29,retweet,210
2019-04-30,retweet,166
2019-05-01,retweet,225
2019-05-02,retweet,196
2019-05-03,retweet,220
2019-05-04,retweet,86
2019-05-05,retweet,137
2019-05-06,retweet,271
2019-05-07,retweet,242
2019-05-08,retweet,354
2019-05-09,retweet,285
2019-05-10,retweet,314
2019-05-11,retweet,385
2019-05-12,retweet,186
2019-05-13,retweet,318
2019-05-14,retweet,219
2019-05-15,retweet,346
2019-05-16,retweet,682
2019-05-17,retweet,5621
2019-05-18,retweet,1882
2019-05-19,retweet,726
2019-05-20,retweet,487
2019-05-21,retweet,833
2019-05-22,retweet,837
2019-05-23,retweet,910
2019-05-24,retweet,386
2019-05-25,retweet,287
2019-05-26,retweet,163
2019-05-27,retweet,228
2019-05-28,retweet,466
2019-05-29,retweet,474
2019-05-30,retweet,879
2019-05-31,retweet,405
2019-06-01,retweet,220
2019-06-02,retweet,684
2019-06-03,retweet,424
2019-06-04,retweet,372
2019-06-05,retweet,314
2019-06-06,retweet,123
2019-06-07,retweet,239
2019-06-08,retweet,715
2019-06-09,retweet,391
2019-06-10,retweet,281
2019-06-11,retweet,316
2019-06-12,retweet,284
2019-06-13,retweet,1016
2019-06-14,retweet,388
2019-06-15,retweet,789
2019-06-16,retweet,503
2019-06-17,retweet,156
2019-06-18,retweet,253
2019-06-19,retweet,633
2019-06-20,retweet,275
2019-06-21,retweet,111
2019-06-22,retweet,185
2019-06-23,retweet,698
2019-06-24,retweet,238
2019-06-25,retweet,220
2019-06-26,retweet,660
2019-06-27,retweet,349
2019-06-28,retweet,234
2019-06-29,retweet,282
2019-06-30,retweet,211
2019-07-01,retweet,191
2019-07-02,retweet,402
2019-07-03,retweet,230
2019-07-04,retweet,976
2019-07-05,retweet,743
2019-07-06,retweet,220
2019-07-07,retweet,435
2019-07-08,retweet,269
2019-07-09,retweet,180
2019-07-10,retweet,960
2019-07-11,retweet,310
2019-07-12,retweet,264
2019-07-13,retweet,265
2019-07-14,retweet,191
2019-07-15,retweet,13394
2019-07-16,retweet,4373
2019-07-17,retweet,2799
2019-07-18,retweet,871
2019-07-19,retweet,3613
2019-07-20,retweet,2584
2019-07-21,retweet,659
2019-07-22,retweet,324
2019-07-23,retweet,341
2019-07-24,retweet,146
2019-07-25,retweet,232
2019-07-26,retweet,2171
2019-07-27,retweet,934
2019-07-28,retweet,3230
2019-07-29,retweet,3923
2019-07-30,retweet,702
2019-07-31,retweet,336
2019-08-01,retweet,478
2019-08-02,retweet,30952
2019-08-03,retweet,22998
2019-08-04,retweet,3193
2019-08-05,retweet,1139
2019-08-06,retweet,1574
2019-08-07,retweet,1059
2019-08-08,retweet,608
2019-08-09,retweet,538
2019-08-10,retweet,404
2019-08-11,retweet,445
2019-08-12,retweet,384
2019-08-13,retweet,397
2019-08-14,retweet,3465
2019-08-15,retweet,5348
2019-08-16,retweet,832
2019-08-17,retweet,569
2019-08-18,retweet,360
2019-08-19,retweet,317
2019-08-20,retweet,205
2019-08-21,retweet,284
2019-08-22,retweet,284
2019-08-23,retweet,188
2019-08-24,retweet,230
2019-08-25,retweet,212
2019-08-26,retweet,116
2019-08-27,retweet,538
2019-08-28,retweet,511
2019-08-29,retweet,207
2019-08-30,retweet,198
2019-08-31,retweet,164
2019-09-01,retweet,182
2019-09-02,retweet,211
2019-09-03,retweet,138
2019-09-04,retweet,145
2019-09-05,retweet,337
2019-09-06,retweet,280
2019-09-07,retweet,187
2019-09-08,retweet,127
2019-09-09,retweet,72
2019-09-10,retweet,109
2019-09-11,retweet,252
2019-09-12,retweet,390
2019-09-13,retweet,289
2019-09-14,retweet,511
2019-09-15,retweet,240
2019-09-16,retweet,727
2019-09-17,retweet,238
2019-09-18,retweet,945
2019-09-19,retweet,1959
2019-09-20,retweet,1281
2019-09-21,retweet,1084
2019-09-22,retweet,973
2019-09-23,retweet,9199
2019-09-24,retweet,1184
2019-09-25,retweet,532
2019-09-26,retweet,333
2019-09-27,retweet,144
2019-09-28,retweet,598
2019-09-29,retweet,264
2019-09-30,retweet,637
2019-10-01,retweet,400
2019-10-02,retweet,138
2019-10-03,retweet,973
2019-10-04,retweet,398
2019-10-05,retweet,209
2019-10-06,retweet,343
2019-10-07,retweet,337
2019-10-08,retweet,864
2019-10-09,retweet,1886
2019-10-10,retweet,1362
2019-10-11,retweet,267
2019-10-12,retweet,222
2019-10-13,retweet,389
2019-10-14,retweet,249
2019-10-15,retweet,975
2019-10-16,retweet,918
2019-10-17,retweet,215
2019-10-18,retweet,252
2019-10-19,retweet,307
2019-10-20,retweet,192
2019-10-21,retweet,140
2019-10-22,retweet,1180
2019-10-23,retweet,492
2019-10-24,retweet,591
2019-10-25,retweet,186
2019-10-26,retweet,154
2019-10-27,retweet,178
2019-10-28,retweet,244
2019-10-29,retweet,281
2019-10-30,retweet,1199
2019-10-31,retweet,806
2019-11-01,retweet,248
2019-11-02,retweet,160
2019-11-03,retweet,239
2019-11-04,retweet,232
2019-11-05,retweet,1193
2019-11-06,retweet,4552
2019-11-07,retweet,2813
2019-11-08,retweet,542
2019-11-09,retweet,205
2019-11-10,retweet,155
2019-11-11,retweet,199
2019-11-12,retweet,342
2019-11-13,retweet,271
2019-11-14,retweet,1135
2019-11-15,retweet,513
2019-11-16,retweet,555
2019-11-17,retweet,1335
2019-11-18,retweet,1578
2019-11-19,retweet,1404
2019-11-20,retweet,482
2019-11-21,retweet,218
2019-11-22,retweet,117
2019-11-23,retweet,115
2019-11-24,retweet,133
2019-11-25,retweet,226
2019-11-26,retweet,459
2019-11-27,retweet,386
2019-11-28,retweet,259
2019-11-29,retweet,193
2019-11-30,retweet,103
2019-12-01,retweet,4094
2019-12-02,retweet,3718
2019-12-03,retweet,2326
2019-12-04,retweet,1174
2019-12-05,retweet,289
2019-12-06,retweet,123
2019-12-07,retweet,157
2019-12-08,retweet,277
2019-12-09,retweet,195
2019-12-10,retweet,328
2019-12-11,retweet,682
2019-12-12,retweet,422
2019-12-13,retweet,318
2019-12-14,retweet,553
2019-12-15,retweet,355
2019-12-16,retweet,578
2019-12-17,retweet,403
2019-12-18,retweet,167
2019-12-19,retweet,182
2019-12-20,retweet,281
2019-12-21,retweet,152
2019-12-22,retweet,223
2019-12-23,retweet,209
2019-12-24,retweet,117
2019-12-25,retweet,211
2019-12-26,retweet,248
2019-12-27,retweet,532
2019-12-28,retweet,972
2019-12-29,retweet,803
2019-12-30,retweet,191
2019-12-31,retweet,215
2020-01-01,retweet,178
2020-01-02,retweet,142
2020-01-03,retweet,107
2020-01-04,retweet,83
2020-01-05,retweet,141
2020-01-06,retweet,203
2020-01-07,retweet,295
2020-01-08,retweet,1327
2020-01-09,retweet,1633
2020-01-10,retweet,621
2020-01-11,retweet,811
2020-01-12,retweet,322
2020-01-13,retweet,160
2020-01-14,retweet,286
2020-01-15,retweet,160
2020-01-16,retweet,241
2020-01-17,retweet,357
2020-01-18,retweet,332
2020-01-19,retweet,265
2020-01-20,retweet,478
2020-01-21,retweet,198
2020-01-22,retweet,406
2020-01-23,retweet,829
2020-01-24,retweet,144
2020-01-25,retweet,259
2020-01-26,retweet,147
2020-01-27,retweet,170
2020-01-28,retweet,212
2020-01-29,retweet,197
2020-01-30,retweet,146
2020-01-31,retweet,199
2020-02-01,retweet,910
2020-02-02,retweet,2311
2020-02-03,retweet,999
2020-02-04,retweet,714
2020-02-05,retweet,1332
2020-02-06,retweet,495
2020-02-07,retweet,378
2020-02-08,retweet,1009
2020-02-09,retweet,386
2020-02-10,retweet,299
2020-02-11,retweet,649
2020-02-12,retweet,1391
2020-02-13,retweet,1292
2020-02-14,retweet,600
2020-02-15,retweet,688
2020-02-16,retweet,411
2020-02-17,retweet,616
2020-02-18,retweet,339
2020-02-19,retweet,362
2020-02-20,retweet,371
2020-02-21,retweet,1800
2020-02-22,retweet,418
2020-02-23,retweet,135
2020-02-24,retweet,136
2020-02-25,retweet,617
2020-02-26,retweet,589
2020-02-27,retweet,239
2020-02-28,retweet,1964
2020-02-29,retweet,1086
2020-03-01,retweet,375
2020-03-02,retweet,192
2020-03-03,retweet,217
2020-03-04,retweet,416
2020-03-05,retweet,309
2020-03-06,retweet,400
2020-03-07,retweet,131
2020-03-08,retweet,158
2020-03-09,retweet,345
2020-03-10,retweet,177
2020-03-11,retweet,154
2020-03-12,retweet,90
2020-03-13,retweet,153
2020-03-14,retweet,144
2020-03-15,retweet,250
2020-03-16,retweet,216
2020-03-17,retweet,103
2020-03-18,retweet,889
2020-03-19,retweet,481
2020-03-20,retweet,208
2020-03-21,retweet,111
2020-03-22,retweet,119
2020-03-23,retweet,199
2020-03-24,retweet,188
2020-03-25,retweet,71
2020-03-26,retweet,55
2020-03-27,retweet,334
2020-03-28,retweet,167
2020-03-29,retweet,92
2020-03-30,retweet,112
2020-03-31,retweet,198
2020-04-01,retweet,143
2020-04-02,retweet,114
2020-04-03,retweet,106
2020-04-04,retweet,433
2020-04-05,retweet,235
2020-04-06,retweet,304
2020-04-07,retweet,230
2020-04-08,retweet,327
2020-04-09,retweet,415
2020-04-10,retweet,416
2020-04-11,retweet,268
2020-04-12,retweet,206
2020-04-13,retweet,213
2020-04-14,retweet,268
2020-04-15,retweet,239
2020-04-16,retweet,141
2020-04-17,retweet,148
2020-04-18,retweet,215
2020-04-19,retweet,248
2020-04-20,retweet,1261
2020-04-21,retweet,2197
2020-04-22,retweet,232
2020-04-23,retweet,245
2020-04-24,retweet,344
2020-04-25,retweet,216
2020-04-26,retweet,268
2020-04-27,retweet,204
2020-04-28,retweet,263
2020-04-29,retweet,447
2020-04-30,retweet,2200
2020-05-01,retweet,945
2020-05-02,retweet,374
2020-05-03,retweet,649
2020-05-04,retweet,290
2020-05-05,retweet,232
2020-05-06,retweet,1015
2020-05-07,retweet,4558
2020-05-08,retweet,4626
2020-05-09,retweet,2044
2020-05-10,retweet,1724
2020-05-11,retweet,640
2020-05-12,retweet,448
2020-05-13,retweet,277
2020-05-14,retweet,418
2020-05-15,retweet,969
2020-05-16,retweet,1175
2020-05-17,retweet,463
2020-05-18,retweet,333
2020-05-19,retweet,382
2020-05-20,retweet,268
2020-05-21,retweet,349
2020-05-22,retweet,661
2020-05-23,retweet,685
2020-05-24,retweet,572
2020-05-25,retweet,392
